request_id,user_id,library_id,book_id,request_date,request_status,previous_request_to_excecute
693,213,36,45,2023-08-19 01:31:13,Borrow After Hold,193
193,213,36,45,2023-06-24 21:22:18,Borrow,
694,54,4,80,2023-08-12 10:13:16,Borrow After Hold,194
194,54,4,80,2023-07-25 23:57:57,Borrow,
695,447,14,51,2023-05-11 21:21:36,Borrow After Hold,195
195,447,14,51,2023-04-09 19:27:36,Borrow,
696,256,56,68,2023-06-27 21:13:42,Borrow After Hold,196
196,256,56,68,2023-02-04 22:09:24,Borrow,
697,183,33,15,2023-10-29 10:10:10,Borrow After Hold,197
197,183,33,15,2023-10-28 05:10:00,Borrow,
698,147,69,175,2023-05-05 10:21:53,Borrow After Hold,198
198,147,69,175,2023-04-14 11:37:53,Borrow,
699,481,6,159,2023-09-15 19:44:47,Borrow After Hold,199
199,481,6,159,2023-07-17 06:20:23,Borrow,
700,358,34,171,2023-10-29 16:40:16,Borrow After Hold,200
200,358,34,171,2023-10-25 13:17:01,Borrow,
701,90,52,120,2023-02-18 06:04:41,Borrow After Hold,201
201,90,52,120,2023-02-01 08:27:39,Borrow,
702,454,22,92,2023-10-21 04:53:12,Borrow After Hold,202
202,454,22,92,2023-09-29 06:06:17,Borrow,
703,16,81,176,2023-10-20 10:51:56,Borrow After Hold,203
203,16,81,176,2023-10-10 02:27:58,Borrow,
704,240,1,179,2023-02-27 17:19:09,Borrow After Hold,204
204,240,1,179,2023-02-13 04:57:48,Borrow,
705,298,13,49,2023-10-22 21:01:22,Borrow After Hold,205
205,298,13,49,2023-08-28 09:43:28,Borrow,
706,302,11,162,2023-10-08 15:10:50,Borrow After Hold,206
206,302,11,162,2023-09-13 11:42:15,Borrow,
707,453,78,161,2023-10-23 19:42:12,Borrow After Hold,207
207,453,78,161,2023-09-21 11:49:51,Borrow,
708,283,49,64,2023-10-27 19:59:54,Borrow After Hold,208
208,283,49,64,2023-10-24 03:16:44,Borrow,
709,191,73,129,2023-03-17 06:23:11,Borrow After Hold,209
209,191,73,129,2023-03-10 02:47:44,Borrow,
710,283,57,158,2023-10-05 01:32:23,Borrow After Hold,210
210,283,57,158,2023-10-04 17:40:52,Borrow,
711,311,3,169,2023-05-13 20:14:54,Borrow After Hold,211
211,311,3,169,2023-05-09 15:34:15,Borrow,
712,84,34,167,2023-10-19 19:30:35,Borrow After Hold,212
212,84,34,167,2023-10-05 14:57:18,Borrow,
713,172,69,6,2023-07-17 06:28:05,Borrow After Hold,213
213,172,69,6,2023-07-16 22:38:46,Borrow,
714,229,21,90,2023-01-18 17:27:24,Borrow After Hold,214
214,229,21,90,2023-01-14 03:47:42,Borrow,
715,228,4,79,2023-07-19 05:56:32,Borrow After Hold,215
215,228,4,79,2023-06-27 05:22:37,Borrow,
716,33,69,176,2023-10-23 12:40:08,Borrow After Hold,216
216,33,69,176,2023-10-18 00:37:33,Borrow,
717,64,53,47,2023-10-21 06:53:29,Borrow After Hold,217
217,64,53,47,2023-08-04 05:21:10,Borrow,
718,317,81,177,2023-07-23 15:12:45,Borrow After Hold,218
218,317,81,177,2023-03-12 03:44:34,Borrow,
719,499,4,170,2023-10-23 16:37:35,Borrow After Hold,219
219,499,4,170,2023-10-23 10:34:18,Borrow,
720,349,11,128,2023-09-23 10:11:01,Borrow After Hold,220
220,349,11,128,2023-08-30 10:23:00,Borrow,
721,284,81,53,2023-10-12 11:59:10,Borrow After Hold,221
221,284,81,53,2023-07-19 22:04:40,Borrow,
722,367,11,162,2023-09-10 22:14:00,Borrow After Hold,222
222,367,11,162,2023-07-02 22:54:59,Borrow,
723,399,74,24,2023-10-25 23:35:07,Borrow After Hold,223
223,399,74,24,2023-10-21 01:20:26,Borrow,
724,353,71,98,2023-10-06 22:53:19,Borrow After Hold,224
224,353,71,98,2023-10-02 14:48:41,Borrow,
725,377,37,186,2023-06-28 19:55:17,Borrow After Hold,225
225,377,37,186,2023-04-30 00:10:08,Borrow,
726,375,71,48,2023-09-21 22:49:55,Borrow After Hold,226
226,375,71,48,2023-07-30 09:50:54,Borrow,
727,37,33,79,2023-08-23 18:12:48,Borrow After Hold,227
227,37,33,79,2023-08-02 21:38:32,Borrow,
728,211,35,63,2023-08-08 22:06:12,Borrow After Hold,228
228,211,35,63,2023-05-21 17:14:37,Borrow,
729,58,53,21,2023-10-20 12:53:59,Borrow After Hold,229
229,58,53,21,2023-10-19 22:22:06,Borrow,
730,220,70,48,2023-08-04 18:11:58,Borrow After Hold,230
230,220,70,48,2023-06-18 05:43:19,Borrow,
731,170,20,32,2023-09-10 06:01:25,Borrow After Hold,231
231,170,20,32,2023-08-27 16:15:40,Borrow,
732,398,40,119,2023-07-30 00:34:06,Borrow After Hold,232
232,398,40,119,2023-05-29 11:05:12,Borrow,
733,326,43,37,2023-03-18 08:34:54,Borrow After Hold,233
233,326,43,37,2023-02-19 23:09:11,Borrow,
734,499,41,131,2023-10-28 04:00:45,Borrow After Hold,234
234,499,41,131,2023-10-01 11:42:43,Borrow,
735,243,999,86,2023-10-24 04:56:00,Borrow After Hold,235
235,243,999,86,2023-09-02 17:42:50,Borrow,
736,181,33,31,2023-06-30 16:02:26,Borrow After Hold,236
236,181,33,31,2023-06-12 00:39:19,Borrow,
737,421,60,40,2023-06-05 14:00:11,Borrow After Hold,237
237,421,60,40,2023-03-07 05:01:33,Borrow,
738,472,37,133,2023-09-15 08:53:57,Borrow After Hold,238
238,472,37,133,2023-08-28 18:30:14,Borrow,
739,486,52,40,2023-10-28 11:05:37,Borrow After Hold,239
239,486,52,40,2023-10-28 09:40:15,Borrow,
740,290,78,15,2023-09-12 17:04:07,Borrow After Hold,240
240,290,78,15,2023-09-12 15:56:26,Borrow,
741,414,69,99,2023-10-16 15:36:46,Borrow After Hold,241
241,414,69,99,2023-10-10 19:33:38,Borrow,
742,56,77,98,2023-09-25 14:35:43,Borrow After Hold,242
242,56,77,98,2023-09-23 05:07:37,Borrow,
743,378,32,145,2023-06-30 23:00:31,Borrow After Hold,243
243,378,32,145,2023-05-20 17:27:33,Borrow,
744,488,73,102,2023-10-23 11:20:05,Borrow After Hold,244
244,488,73,102,2023-10-03 13:03:27,Borrow,
745,447,3,17,2023-08-12 19:35:20,Borrow After Hold,245
245,447,3,17,2023-04-19 23:35:04,Borrow,
746,485,36,83,2023-05-25 21:39:36,Borrow After Hold,246
246,485,36,83,2023-03-19 23:32:06,Borrow,
747,59,4,14,2023-10-01 05:56:00,Borrow After Hold,247
247,59,4,14,2023-09-12 06:18:54,Borrow,
748,182,40,10,2023-10-26 01:28:25,Borrow After Hold,248
248,182,40,10,2023-10-25 05:06:24,Borrow,
749,351,77,53,2023-10-28 07:40:32,Borrow After Hold,249
249,351,77,53,2023-05-31 23:28:41,Borrow,
750,95,9,70,2023-04-21 14:09:33,Borrow After Hold,250
250,95,9,70,2023-03-09 10:07:45,Borrow,
751,265,50,151,2023-09-11 02:21:39,Borrow After Hold,251
251,265,50,151,2023-09-03 03:15:42,Borrow,
752,312,33,24,2023-07-20 10:57:18,Borrow After Hold,252
252,312,33,24,2023-05-03 10:45:39,Borrow,
753,497,45,102,2023-01-13 08:57:47,Borrow After Hold,253
253,497,45,102,2023-01-12 11:48:51,Borrow,
754,262,31,51,2023-07-17 23:01:13,Borrow After Hold,254
254,262,31,51,2023-07-14 07:59:19,Borrow,
755,326,56,59,2023-07-12 08:30:49,Borrow After Hold,255
255,326,56,59,2023-03-22 05:42:10,Borrow,
756,313,46,161,2023-10-14 01:32:48,Borrow After Hold,256
256,313,46,161,2023-08-19 06:37:00,Borrow,
757,242,36,53,2023-10-31 13:55:23,Borrow After Hold,257
257,242,36,53,2023-09-11 00:34:28,Borrow,
758,213,15,119,2023-08-08 00:32:15,Borrow After Hold,258
258,213,15,119,2023-06-26 19:44:26,Borrow,
759,25,64,29,2023-09-25 21:22:43,Borrow After Hold,259
259,25,64,29,2023-09-09 18:11:35,Borrow,
760,129,14,127,2023-10-01 02:49:18,Borrow After Hold,260
260,129,14,127,2023-09-22 21:20:25,Borrow,
761,204,1,61,2023-10-21 11:24:38,Borrow After Hold,261
261,204,1,61,2023-06-26 11:41:28,Borrow,
762,30,31,158,2023-05-12 01:07:58,Borrow After Hold,262
262,30,31,158,2023-03-31 06:25:00,Borrow,
763,497,36,181,2023-08-19 14:31:15,Borrow After Hold,263
263,497,36,181,2023-01-23 15:50:53,Borrow,
764,332,47,24,2023-09-06 10:14:21,Borrow After Hold,264
264,332,47,24,2023-08-14 01:50:10,Borrow,
765,263,35,120,2023-05-05 00:20:50,Borrow After Hold,265
265,263,35,120,2023-05-04 05:34:20,Borrow,
766,75,41,154,2023-08-29 21:16:01,Borrow After Hold,266
266,75,41,154,2023-02-15 12:44:41,Borrow,
767,87,4,26,2023-03-01 06:42:00,Borrow After Hold,267
267,87,4,26,2023-02-01 22:43:57,Borrow,
768,244,61,112,2023-07-19 18:49:26,Borrow After Hold,268
268,244,61,112,2023-07-19 17:56:37,Borrow,
769,358,54,9,2023-10-10 23:31:55,Borrow After Hold,269
269,358,54,9,2023-10-09 11:04:51,Borrow,
770,60,20,170,2023-10-26 10:13:44,Borrow After Hold,270
270,60,20,170,2023-08-20 00:16:45,Borrow,
771,478,51,138,2023-04-27 20:16:06,Borrow After Hold,271
271,478,51,138,2023-03-29 02:47:52,Borrow,
772,253,7,26,2023-08-29 22:09:15,Borrow After Hold,272
272,253,7,26,2023-08-22 22:39:05,Borrow,
773,488,46,155,2023-10-11 13:10:35,Borrow After Hold,273
273,488,46,155,2023-10-09 03:26:35,Borrow,
774,426,34,85,2023-05-30 03:08:46,Borrow After Hold,274
274,426,34,85,2023-05-20 17:01:27,Borrow,
775,144,40,153,2023-09-24 07:57:06,Borrow After Hold,275
275,144,40,153,2023-09-24 07:40:39,Borrow,
776,42,80,174,2023-08-17 13:08:12,Borrow After Hold,276
276,42,80,174,2023-07-12 10:41:57,Borrow,
777,178,57,66,2023-09-30 02:02:44,Borrow After Hold,277
277,178,57,66,2023-06-26 18:10:50,Borrow,
778,50,57,132,2023-06-02 20:31:20,Borrow After Hold,278
278,50,57,132,2023-05-26 06:38:12,Borrow,
779,406,75,127,2023-10-13 13:52:54,Borrow After Hold,279
279,406,75,127,2023-10-08 10:32:30,Borrow,
780,331,20,173,2023-10-22 16:09:13,Borrow After Hold,280
280,331,20,173,2023-09-26 09:37:08,Borrow,
781,255,57,153,2023-06-27 23:48:15,Borrow After Hold,281
281,255,57,153,2023-06-19 11:34:41,Borrow,
782,223,71,99,2023-06-06 01:21:52,Borrow After Hold,282
282,223,71,99,2023-04-23 13:14:55,Borrow,
783,450,43,147,2023-10-28 01:58:38,Borrow After Hold,283
283,450,43,147,2023-10-20 23:54:36,Borrow,
784,131,40,123,2023-08-29 09:59:22,Borrow After Hold,284
284,131,40,123,2023-08-02 03:38:16,Borrow,
785,422,7,132,2023-08-10 00:55:09,Borrow After Hold,285
285,422,7,132,2023-08-01 09:25:28,Borrow,
786,32,26,151,2023-09-06 05:49:09,Borrow After Hold,286
286,32,26,151,2023-05-28 01:03:28,Borrow,
787,428,54,98,2023-08-18 12:34:59,Borrow After Hold,287
287,428,54,98,2023-06-23 07:30:25,Borrow,
788,267,19,2,2023-09-28 10:08:47,Borrow After Hold,288
288,267,19,2,2023-03-23 12:48:30,Borrow,
789,96,69,177,2023-10-21 22:28:19,Borrow After Hold,289
289,96,69,177,2023-10-13 13:03:54,Borrow,
790,58,56,143,2023-10-30 06:56:10,Borrow After Hold,290
290,58,56,143,2023-10-24 09:38:00,Borrow,
791,304,71,45,2023-09-14 02:49:06,Borrow After Hold,291
291,304,71,45,2023-09-06 14:59:43,Borrow,
792,213,19,68,2023-08-29 13:16:41,Borrow After Hold,292
292,213,19,68,2023-08-10 03:43:06,Borrow,
793,373,72,41,2023-10-16 09:18:13,Borrow After Hold,293
293,373,72,41,2023-07-25 08:33:10,Borrow,
794,210,24,140,2023-02-14 03:42:14,Borrow After Hold,294
294,210,24,140,2023-02-04 13:27:55,Borrow,
795,343,21,77,2023-10-22 05:33:16,Borrow After Hold,295
295,343,21,77,2023-09-12 21:59:51,Borrow,
796,440,15,98,2023-10-23 20:55:55,Borrow After Hold,296
296,440,15,98,2023-10-21 00:24:12,Borrow,
797,271,53,103,2023-09-13 22:06:48,Borrow After Hold,297
297,271,53,103,2023-07-26 18:49:29,Borrow,
798,323,57,69,2023-10-21 07:30:43,Borrow After Hold,298
298,323,57,69,2023-10-20 18:38:43,Borrow,
799,281,70,53,2023-08-26 08:37:31,Borrow After Hold,299
299,281,70,53,2023-08-24 12:21:43,Borrow,
800,178,43,27,2023-08-17 06:21:00,Borrow After Hold,300
300,178,43,27,2023-07-06 15:41:10,Borrow,
1001,365,41,123,2023-12-26 01:47:23,Borrow,
1002,180,41,123,2023-12-30 06:00:48,Borrow,
1003,453,41,123,2023-12-24 11:55:34,Borrow,
1004,347,54,181,2023-12-19 01:15:05,Borrow,
1005,226,54,181,2023-12-31 05:26:23,Borrow,
1006,131,54,181,2023-12-20 17:43:36,Borrow,
1007,198,54,181,2023-12-19 11:11:16,Borrow,
1008,198,42,5,2023-12-23 11:09:30,Borrow,
1009,196,23,42,2023-12-31 04:23:38,Borrow,
1010,322,23,42,2023-12-19 04:26:44,Borrow,
1011,281,23,42,2023-12-29 07:38:43,Borrow,
1012,473,23,42,2023-12-31 20:07:24,Borrow,
1013,325,23,42,2023-12-24 15:36:33,Borrow,
1014,343,23,42,2023-12-27 20:50:43,Borrow,
1015,13,23,42,2023-12-20 22:25:28,Borrow,
1016,388,72,174,2023-12-20 13:03:14,Borrow,
1017,216,70,177,2023-12-24 10:33:10,Borrow,
1018,46,43,10,2023-12-25 11:22:40,Borrow,
1019,79,43,10,2023-12-28 01:35:18,Borrow,
1020,456,43,10,2023-12-23 22:23:00,Borrow,
1021,39,43,10,2023-12-25 22:25:28,Borrow,
1022,241,48,178,2023-12-19 17:27:21,Borrow,
1023,210,78,56,2023-12-31 15:02:31,Borrow,
1024,388,78,56,2023-12-21 06:35:02,Borrow,
1025,429,78,56,2023-12-23 18:32:47,Borrow,
1026,286,8,10,2023-12-18 09:42:50,Borrow,
1027,271,8,10,2023-12-26 18:04:51,Borrow,
1028,114,8,10,2023-12-19 17:56:39,Borrow,
1029,487,8,10,2023-12-19 06:14:03,Borrow,
1030,306,8,10,2023-12-28 20:11:59,Borrow,
1031,376,13,53,2023-12-24 03:28:03,Borrow,
1032,352,13,53,2023-12-31 07:25:11,Borrow,
1033,365,74,104,2023-12-18 12:09:52,Borrow,
1034,417,74,104,2023-12-19 08:06:46,Borrow,
1035,83,74,104,2023-12-27 13:58:18,Borrow,
1036,59,74,104,2023-12-20 18:47:04,Borrow,
1037,499,45,27,2023-12-28 19:48:57,Borrow,
1038,396,45,27,2023-12-25 15:52:28,Borrow,
1039,98,45,27,2023-12-30 15:30:59,Borrow,
1040,380,45,27,2023-12-25 03:08:42,Borrow,
1041,416,25,120,2023-12-30 22:00:18,Borrow,
1042,427,25,120,2023-12-31 10:11:35,Borrow,
1043,489,25,120,2023-12-29 07:15:37,Borrow,
1044,380,25,120,2023-12-30 23:18:34,Borrow,
1045,27,62,82,2023-12-20 14:10:46,Borrow,
1046,277,62,82,2023-12-29 16:37:33,Borrow,
1047,227,57,103,2023-12-19 05:45:53,Borrow,
1048,447,35,160,2023-12-18 13:32:36,Borrow,
1049,453,35,160,2023-12-23 19:24:54,Borrow,
1050,279,35,160,2023-12-27 11:15:49,Borrow,
1051,148,35,160,2023-12-21 15:49:56,Borrow,
1052,333,64,14,2023-12-27 01:24:09,Borrow,
1053,179,64,14,2023-12-19 20:15:34,Borrow,
1054,284,75,177,2023-12-18 00:44:53,Borrow,
1055,460,48,65,2023-12-30 13:35:47,Borrow,
1056,191,48,65,2023-12-18 00:21:01,Borrow,
1057,263,61,185,2023-12-23 06:11:53,Borrow,
1058,473,28,174,2023-12-21 19:13:23,Borrow,
1059,474,28,174,2023-12-25 14:52:26,Borrow,
1060,369,28,174,2023-12-24 16:52:52,Borrow,
1061,28,999,18,2023-12-18 18:02:58,Borrow,
1062,383,999,18,2023-12-27 16:44:30,Borrow,
1063,265,40,91,2023-12-24 12:16:11,Borrow,
1064,427,40,91,2023-12-28 19:58:13,Borrow,
1065,179,19,9,2023-12-28 06:26:10,Borrow,
1066,45,19,9,2023-12-23 12:02:28,Borrow,
1067,490,19,9,2023-12-31 14:07:02,Borrow,
1068,117,19,9,2023-12-21 00:22:56,Borrow,
1069,364,19,9,2023-12-31 16:31:54,Borrow,
1070,75,19,9,2023-12-27 07:21:28,Borrow,
1071,356,25,169,2023-12-20 05:36:23,Borrow,
1072,168,25,169,2023-12-20 18:23:33,Borrow,
1073,165,25,169,2023-12-20 23:01:28,Borrow,
1074,362,25,169,2023-12-30 02:47:12,Borrow,
1075,15,25,169,2023-12-19 04:36:48,Borrow,
1076,77,25,169,2023-12-23 04:28:02,Borrow,
1077,230,25,169,2023-12-26 16:33:24,Borrow,
1078,474,65,74,2023-12-29 18:29:43,Borrow,
1079,243,65,74,2023-12-21 14:00:27,Borrow,
1080,1,65,74,2023-12-27 01:53:22,Borrow,
1081,397,65,74,2023-12-29 00:07:48,Borrow,
1082,274,65,74,2023-12-20 01:25:12,Borrow,
1083,473,65,74,2023-12-30 19:21:18,Borrow,
1084,331,34,123,2023-12-28 14:32:38,Borrow,
1085,38,34,123,2023-12-22 05:28:16,Borrow,
1086,368,34,123,2023-12-26 12:23:47,Borrow,
1087,483,42,95,2023-12-27 09:19:35,Borrow,
1088,272,42,95,2023-12-27 14:55:22,Borrow,
1089,494,42,95,2023-12-31 16:03:15,Borrow,
1090,5,42,95,2023-12-22 01:24:16,Borrow,
1091,168,42,95,2023-12-29 21:12:17,Borrow,
1092,209,42,95,2023-12-28 19:41:09,Borrow,
1093,394,7,78,2023-12-28 01:36:04,Borrow,
1094,346,7,78,2023-12-31 09:42:16,Borrow,
1095,213,7,78,2023-12-21 22:42:22,Borrow,
1096,13,49,90,2023-12-18 03:07:31,Borrow,
1097,139,49,90,2023-12-26 12:58:48,Borrow,
1098,210,49,90,2023-12-23 11:44:55,Borrow,
1099,57,49,90,2023-12-21 23:43:00,Borrow,
1100,427,49,90,2023-12-18 16:28:23,Borrow,
1101,139,56,102,2023-12-30 18:51:16,Borrow,
1102,397,56,102,2023-12-19 11:43:46,Borrow,
1103,50,56,102,2023-12-31 21:53:38,Borrow,
1104,189,8,8,2023-12-31 23:19:44,Borrow,
1105,227,8,8,2023-12-26 16:28:09,Borrow,
1106,245,8,8,2023-12-29 18:04:21,Borrow,
1107,254,8,8,2023-12-26 13:17:56,Borrow,
1108,233,8,8,2023-12-24 19:12:35,Borrow,
1109,24,8,8,2023-12-30 06:04:08,Borrow,
1110,329,8,8,2023-12-27 19:01:13,Borrow,
1111,251,8,8,2023-12-20 12:34:45,Borrow,
1112,275,8,8,2023-12-23 12:57:27,Borrow,
1113,56,57,48,2023-12-24 09:37:26,Borrow,
1114,427,57,48,2023-12-30 08:53:48,Borrow,
1115,209,57,48,2023-12-20 22:05:51,Borrow,
1116,489,75,146,2023-12-20 07:02:42,Borrow,
1117,400,75,146,2023-12-30 04:06:22,Borrow,
1118,209,75,146,2023-12-22 16:24:18,Borrow,
1119,420,31,164,2023-12-19 08:46:00,Borrow,
1120,363,31,164,2023-12-30 22:37:43,Borrow,
1121,201,31,164,2023-12-30 06:14:48,Borrow,
1122,23,31,164,2023-12-29 19:09:11,Borrow,
1123,223,31,164,2023-12-31 17:52:52,Borrow,
1124,214,31,164,2023-12-25 18:21:08,Borrow,
1125,31,31,164,2023-12-18 03:55:17,Borrow,
1126,463,32,68,2023-12-18 21:59:28,Borrow,
1127,120,55,122,2023-12-31 01:14:36,Borrow,
1128,488,55,122,2023-12-21 19:54:18,Borrow,
1129,296,55,122,2023-12-25 18:20:56,Borrow,
1130,31,55,122,2023-12-23 11:18:37,Borrow,
1131,440,55,122,2023-12-27 17:42:26,Borrow,
1132,102,55,122,2023-12-20 13:15:55,Borrow,
1133,375,55,122,2023-12-24 15:04:57,Borrow,
1134,443,55,122,2023-12-28 10:29:37,Borrow,
1135,381,34,25,2023-12-29 14:55:17,Borrow,
1136,151,34,25,2023-12-29 06:47:15,Borrow,
1137,104,38,41,2023-12-23 05:41:52,Borrow,
1138,290,38,41,2023-12-31 17:02:50,Borrow,
1139,476,38,41,2023-12-22 14:57:43,Borrow,
1140,379,3,171,2023-12-20 21:02:47,Borrow,
1141,105,38,162,2023-12-29 17:57:19,Borrow,
1142,252,46,77,2023-12-24 17:44:24,Borrow,
1143,177,46,77,2023-12-23 18:06:57,Borrow,
1144,177,32,85,2023-12-30 20:39:05,Borrow,
1145,332,32,85,2023-12-27 10:59:48,Borrow,
1146,398,32,85,2023-12-18 18:43:50,Borrow,
1147,162,32,85,2023-12-19 16:21:02,Borrow,
1148,112,32,85,2023-12-24 12:19:34,Borrow,
1149,483,32,85,2023-12-19 17:53:20,Borrow,
1150,187,32,85,2023-12-28 18:42:43,Borrow,
1151,368,32,85,2023-12-26 15:41:58,Borrow,
1152,265,32,76,2023-12-21 16:57:35,Borrow,
1153,76,32,76,2023-12-24 13:40:41,Borrow,
1154,198,19,156,2023-12-27 05:31:20,Borrow,
1155,9,19,156,2023-12-30 22:37:22,Borrow,
1156,97,19,156,2023-12-20 03:09:37,Borrow,
1157,409,19,156,2023-12-23 12:01:37,Borrow,
1158,154,19,156,2023-12-26 16:39:54,Borrow,
1159,391,8,167,2023-12-22 13:43:59,Borrow,
1160,59,8,167,2023-12-28 15:39:05,Borrow,
1161,395,8,167,2023-12-27 05:38:06,Borrow,
1162,147,79,170,2023-12-30 06:25:19,Borrow,
1163,285,79,170,2023-12-28 11:28:25,Borrow,
1164,150,79,170,2023-12-21 10:31:45,Borrow,
1165,6,79,170,2023-12-26 10:45:30,Borrow,
1166,343,34,121,2023-12-21 15:17:00,Borrow,
1167,396,34,121,2023-12-28 21:47:07,Borrow,
1168,391,34,121,2023-12-23 03:07:27,Borrow,
1169,460,34,121,2023-12-30 06:32:35,Borrow,
1170,355,45,57,2023-12-30 04:02:48,Borrow,
1171,72,45,57,2023-12-21 22:07:34,Borrow,
1172,417,45,57,2023-12-23 11:37:11,Borrow,
1173,193,45,57,2023-12-29 20:44:22,Borrow,
1174,363,10,63,2023-12-26 00:53:08,Borrow,
1175,127,10,63,2023-12-26 12:37:13,Borrow,
1176,184,10,63,2023-12-27 23:26:13,Borrow,
1177,273,10,63,2023-12-20 07:00:44,Borrow,
1178,191,10,63,2023-12-23 07:42:12,Borrow,
1179,385,10,63,2023-12-29 00:26:45,Borrow,
1180,159,10,63,2023-12-24 15:21:37,Borrow,
1181,122,10,63,2023-12-20 07:17:03,Borrow,
1182,98,17,82,2023-12-22 15:18:46,Borrow,
1183,97,17,82,2023-12-19 10:35:42,Borrow,
1184,31,17,82,2023-12-26 22:09:21,Borrow,
1185,379,43,153,2023-12-24 01:55:22,Borrow,
1186,55,43,153,2023-12-20 20:14:08,Borrow,
1187,376,43,153,2023-12-23 12:56:16,Borrow,
1188,315,43,153,2023-12-27 12:25:38,Borrow,
1189,392,16,121,2023-12-28 17:35:04,Borrow,
1190,324,16,121,2023-12-30 17:23:20,Borrow,
1191,219,16,121,2023-12-24 23:41:07,Borrow,
1192,254,16,121,2023-12-28 11:38:27,Borrow,
1193,260,16,121,2023-12-23 13:07:15,Borrow,
1194,472,16,121,2023-12-23 04:23:47,Borrow,
1195,448,16,121,2023-12-23 20:46:42,Borrow,
1196,354,47,119,2023-12-24 18:59:29,Borrow,
1197,254,47,119,2023-12-25 13:28:08,Borrow,
1198,456,38,144,2023-12-19 07:52:22,Borrow,
1199,130,39,147,2023-12-24 09:01:06,Borrow,
1200,257,39,147,2023-12-22 02:25:01,Borrow,
1201,217,39,147,2023-12-29 04:15:56,Borrow,
1202,295,39,147,2023-12-19 23:09:42,Borrow,
1203,473,26,54,2023-12-22 02:56:04,Borrow,
1204,335,26,54,2023-12-23 07:38:21,Borrow,
1205,306,26,54,2023-12-23 18:36:12,Borrow,
1206,176,26,54,2023-12-24 16:37:39,Borrow,
1207,370,26,54,2023-12-27 20:17:11,Borrow,
1208,275,40,17,2023-12-22 04:28:46,Borrow,
1209,317,40,17,2023-12-25 14:21:50,Borrow,
1210,144,40,17,2023-12-25 23:52:18,Borrow,
1211,340,60,176,2023-12-22 02:31:28,Borrow,
1212,316,60,176,2023-12-25 03:28:31,Borrow,
1213,268,60,176,2023-12-28 14:51:44,Borrow,
1214,70,19,162,2023-12-21 12:01:08,Borrow,
1215,433,19,162,2023-12-24 13:04:09,Borrow,
1216,368,19,162,2023-12-23 11:34:36,Borrow,
1217,402,19,162,2023-12-22 15:27:32,Borrow,
1218,493,19,162,2023-12-18 01:51:38,Borrow,
1219,118,19,162,2023-12-27 10:54:30,Borrow,
1220,189,19,162,2023-12-28 11:15:52,Borrow,
1221,76,19,162,2023-12-23 12:47:53,Borrow,
1222,316,19,162,2023-12-26 17:28:20,Borrow,
1223,491,19,162,2023-12-28 11:30:19,Borrow,
1224,184,3,53,2023-12-21 11:37:08,Borrow,
1225,449,3,53,2023-12-24 14:40:21,Borrow,
1226,484,3,53,2023-12-26 13:37:18,Borrow,
1227,251,3,53,2023-12-25 23:58:40,Borrow,
1228,125,3,53,2023-12-24 22:28:38,Borrow,
1229,224,13,107,2023-12-20 03:43:14,Borrow,
1230,225,33,91,2023-12-23 04:40:54,Borrow,
1231,239,33,91,2023-12-23 05:30:27,Borrow,
1232,30,33,91,2023-12-24 15:05:33,Borrow,
1233,347,33,91,2023-12-19 13:40:34,Borrow,
1234,58,42,153,2023-12-18 02:26:12,Borrow,
1235,107,78,105,2023-12-27 05:25:39,Borrow,
1236,8,78,105,2023-12-21 21:12:26,Borrow,
1237,27,78,105,2023-12-23 16:51:52,Borrow,
1238,292,78,105,2023-12-22 09:57:57,Borrow,
1239,308,78,105,2023-12-29 19:51:06,Borrow,
1240,310,78,105,2023-12-23 10:02:05,Borrow,
1241,272,4,127,2023-12-24 03:19:49,Borrow,
1242,177,4,127,2023-12-26 15:52:31,Borrow,
1243,250,4,127,2023-12-23 18:08:34,Borrow,
1244,319,4,127,2023-12-28 23:31:07,Borrow,
1245,21,4,127,2023-12-21 00:13:24,Borrow,
1246,165,62,152,2023-12-23 00:01:43,Borrow,
1247,402,30,61,2023-12-19 09:04:36,Borrow,
1248,55,57,24,2023-12-24 03:33:09,Borrow,
1249,382,57,24,2023-12-28 14:24:02,Borrow,
1250,348,57,24,2023-12-26 18:21:47,Borrow,
1251,103,57,24,2023-12-19 05:12:24,Borrow,
1252,402,57,24,2023-12-31 02:39:49,Borrow,
1253,257,57,24,2023-12-22 04:34:18,Borrow,
1254,299,57,24,2023-12-30 16:12:58,Borrow,
1255,479,60,30,2023-12-21 14:35:41,Borrow,
1256,494,21,179,2023-12-19 13:36:44,Borrow,
1257,383,12,114,2023-12-21 11:28:06,Borrow,
1258,300,12,114,2023-12-23 11:54:06,Borrow,
1259,27,12,114,2023-12-27 05:10:23,Borrow,
1260,128,12,114,2023-12-29 15:58:01,Borrow,
1261,134,49,81,2023-12-27 10:00:35,Borrow,
1262,167,49,81,2023-12-21 10:36:06,Borrow,
1263,463,74,99,2023-12-18 19:02:53,Borrow,
1264,46,74,99,2023-12-29 16:46:46,Borrow,
1265,339,41,101,2023-12-23 15:47:30,Borrow,
1266,446,41,101,2023-12-20 00:04:05,Borrow,
1267,351,41,101,2023-12-24 22:17:31,Borrow,
1268,269,41,101,2023-12-20 11:08:58,Borrow,
1269,145,53,53,2023-12-28 15:33:00,Borrow,
1270,465,8,118,2023-12-24 04:43:25,Borrow,
1271,252,8,118,2023-12-20 08:15:36,Borrow,
